date,pm2.5,DEWP,TEMP,PRES,Iws
20110317,112.952381,-8.208333333,6.875,1017.791667,4.39375
20110318,0,-9.208333333,8.875,1013.5,26.85875
20110319,0,-8.791666667,7.375,1017.333333,15.65125
20110320,0,-4.541666667,6.666666667,1015.958333,25.52083333
20110321,21,-17.45833333,4.5,1026.166667,62.95125
20110322,17.41666667,-20.66666667,5.5,1028.041667,79.68166667
20110323,21.625,-16.45833333,6.625,1024.333333,81.63916667
20110324,10.47826087,-19.16666667,7.416666667,1026.375,131.0175
20110325,21.04166667,-14.54166667,8.458333333,1027.5,47.88708333
20110326,61.66666667,-11.25,8.333333333,1025.541667,5.71875
20110327,22.70833333,-13.83333333,11.625,1024.041667,45.00583333
20110328,45.66666667,-8.375,9.083333333,1027.083333,9.540833333
20110329,79.83333333,-5.958333333,11.16666667,1024.708333,9.105833333
20110330,99.45,-5.833333333,12.625,1019.791667,7.5225
20110331,217.5,1.291666667,13.625,1015.25,3.46375
20110401,37.69565217,-5.5,10.08333333,1025.875,39.955
20110402,61.82608696,-3.583333333,8.458333333,1029,13.72583333
20110403,132.3,-8.166666667,11.125,1024.958333,12.53375
20110404,126,-7.958333333,13.04166667,1022.958333,16.625
20110405,207.6666667,-4.791666667,12.95833333,1022.041667,44.42083333
20110406,142.3,1.958333333,13.41666667,1016,41.90875
20110407,0,-6.583333333,13.75,1017.875,57.6475
20110408,30,-9.666666667,13.25,1018.833333,32.105
20110409,96.64285714,-4.541666667,16.83333333,1011.958333,13.53833333
20110410,20.34782609,-15.25,14.04166667,1021.583333,25.47833333
20110411,20.17391304,-14.66666667,15.08333333,1020.5,23.14916667
20110412,101.7916667,-4.083333333,16.25,1013.291667,14.8425
20110413,168.1666667,5.041666667,17.5,1010.75,5.994166667
20110414,127.0666667,1.125,21.91666667,1004.166667,11.52958333
20110415,31.8,-4.666666667,19.58333333,1010.583333,14.06458333
20110416,86.1,-1.791666667,16.08333333,1013.833333,25.12583333
20110417,60.30434783,-6.125,16.45833333,1011.5,89.35125
20110418,16.47826087,-10,14.29166667,1016.791667,37.935
20110419,76.5,-1.333333333,14.79166667,1016.666667,21.33291667
20110420,142.3333333,4.75,16.33333333,1008.708333,14.87
20110421,133.5384615,6.625,13.08333333,1014.375,16.89291667
20110422,46.83333333,4.708333333,12.375,1015.958333,5.99625
20110423,17.11111111,2.25,13.58333333,1013.25,14.12041667
20110424,18.26086957,-2.583333333,15.66666667,1010.166667,73.31458333
20110425,112.2173913,4.166666667,13.375,1003.333333,15.27583333
20110426,76.29166667,4.583333333,13.08333333,1004.5,15.38458333
20110427,44.45833333,1.25,13.70833333,1010.208333,12.83166667
20110428,77.85714286,4.666666667,16.33333333,1006.083333,15.83458333
20110429,166.6470588,10.625,15.83333333,998.75,11.99791667
20110430,163.875,4.791666667,15.875,1001.458333,44.14291667
20110501,68,-1.875,21.66666667,1009.916667,158.3679167
20110502,24.20833333,-5.708333333,19.66666667,1011.416667,54.05625
20110503,20.33333333,-3.291666667,19.625,1014.75,15.32875
20110504,66.25,7.291666667,14.875,1010.25,46.08125
20110505,109.3333333,5,16.125,1002.083333,8.398333333
20110506,52.79166667,0.041666667,18.25,1002.583333,23.67125
20110507,32.60869565,4.125,19.83333333,1007.333333,9.722916667
20110508,60.5,8.125,15.58333333,1010.291667,14.09416667
20110509,51.66666667,7.958333333,18.91666667,1005.958333,12.29208333
20110510,33.625,6.083333333,20.58333333,1007.791667,18.94208333
20110511,104.5416667,3.625,20.91666667,1006.208333,37.80833333
20110512,42.54166667,-5.916666667,19.08333333,1009.333333,196.5658333
20110513,31.75,-3.791666667,22,1009.75,127.735
20110514,30.41666667,-2.375,24.83333333,1007.666667,42.54375
20110515,39.41666667,0.541666667,20.625,1010.416667,12.90833333
20110516,52.83333333,2.375,19.875,1012.416667,17.635
20110517,146.0416667,11.95833333,20.70833333,999.5,16.27958333
20110518,184.1666667,13.41666667,22.58333333,998.9166667,10.74375
20110519,12.70833333,3.875,20.58333333,1010.291667,46.64708333
20110520,33.08333333,-1.708333333,17.41666667,1013.875,30.38375
20110521,41.95833333,-1.958333333,18.95833333,1013.333333,26.78833333
20110522,65.04166667,2.416666667,21.33333333,1010.75,27.41541667
20110523,103.6666667,8.166666667,21.41666667,1012.25,26.37291667
20110524,69.20833333,9.75,22.41666667,1013.708333,106.9445833
20110525,61.30434783,9.875,23.20833333,1013.041667,181.7241667
20110526,104.0909091,11.29166667,20.54166667,1012.291667,26.22791667
20110527,105.75,14.04166667,21.25,1011.208333,12.21
20110528,143.3333333,15.79166667,25.54166667,1008.583333,32.35666667
20110529,107.7916667,17.5,24.875,1007.333333,13.54416667
20110530,57.04166667,11.91666667,24.91666667,1002.625,5.419166667
20110531,13.2173913,8.416666667,23.91666667,1002.291667,77.22625
20110601,17.04347826,7.375,25.875,1006.625,98.09041667
20110602,77.95833333,10.25,27.04166667,1003.708333,12.94333333
20110603,30.125,4.416666667,26.5,1004.041667,13.87666667
20110604,41.26315789,7.958333333,25,1006.416667,8.88125
20110605,84.83333333,11.58333333,26.16666667,1006.375,15.71541667
20110606,95.23809524,15.95833333,25.33333333,1000.291667,3.1475
20110607,140.2916667,17.16666667,25.625,996.375,6.164583333
20110608,27.16666667,16.29166667,25.79166667,998.5833333,16.35208333
20110609,129.375,17.25,26.25,1002.5,14.19083333
20110610,115.8333333,16.41666667,26.875,999.7916667,14.35958333
20110611,67.45833333,16.79166667,22.70833333,1003.541667,5.119583333
20110612,22,12.125,26.16666667,1006,8.233333333
20110613,86.79166667,16.54166667,26.54166667,1005.666667,7.879166667
20110614,153.7916667,16.79166667,27.29166667,1002.708333,13.87458333
20110615,147.2083333,19.04166667,24.58333333,1002.5,11.00583333
20110616,115.7083333,17.25,21.375,1006.041667,5.60625
20110617,100.5416667,17.91666667,24.79166667,1007.791667,6.236666667
20110618,182.5833333,19.125,26.375,1006.625,9.588333333
20110619,196.375,19.54166667,25.66666667,1006.708333,15.23208333
20110620,180.125,18.04166667,27.20833333,1004.166667,14.32041667
20110621,146.375,17,29.83333333,1002.041667,37.82958333
20110622,250.7916667,20.375,26.33333333,998.5,21.57125
20110623,139.5416667,21.125,22.75,998.75,13.5225
20110624,26.95833333,15.875,22.75,1008.291667,10.46708333
20110625,33.29166667,14.91666667,25,1011.125,3.745
20110626,52.16666667,14.95833333,25.54166667,1003.708333,9.330416667
20110627,58.45833333,15.58333333,26.16666667,998.875,10.355
20110628,140.125,18.75,26.75,1002.083333,13.87583333
20110629,231.9583333,21.25,25.91666667,1003.666667,14.17583333
20110630,143.1666667,22.04166667,25.25,1002.625,3.687916667
20110701,141.1666667,23.04166667,25,1002.416667,3.352916667
20110702,158.8333333,23.41666667,25.66666667,1000.416667,2.1575
20110703,110.5,18.875,28.70833333,1001.625,6.927916667
20110704,64.58333333,18.04166667,29.04166667,1003.333333,7.579583333
20110705,121.875,19.375,27.125,999.5416667,29.64833333
20110706,171.375,21.29166667,27.75,996.75,9.275833333
20110707,28.79166667,14.33333333,25.375,996.625,9.777083333
20110708,23.20833333,14.95833333,25.875,998.8333333,17.68833333
20110709,22,15.04166667,27.33333333,1004.458333,8.307083333
20110710,82.66666667,19.25,27.25,1006.541667,6.688333333
20110711,193.2083333,21.79166667,27.16666667,1007.583333,13.705
20110712,110.9583333,21.45833333,26.75,1008,13.18791667
20110713,95.375,21.95833333,27.25,1005.291667,18.14708333
20110714,104.6666667,21.91666667,26.75,1005.375,6.2225
20110715,74.25,20.875,25.125,1006,12.85416667
20110716,75.75,19.91666667,26.54166667,1004.458333,17.8625
20110717,102.125,21.08333333,23.95833333,1004.5,4.620416667
20110718,103.9583333,20.625,24.91666667,1004.583333,5.159583333
20110719,102.5833333,21.66666667,25.95833333,1002.25,5.30875
20110720,42.33333333,21.91666667,23.41666667,1002.541667,7.039166667
20110721,90.41666667,22.83333333,25.16666667,1002.708333,10.20166667
20110722,167.75,23.83333333,25.75,1002.875,30.94
20110723,288.25,26.20833333,28.54166667,1002.375,2.83
20110724,240.9583333,25.625,27.54166667,1001.583333,9.464583333
20110725,48.95833333,23.95833333,25.54166667,998.9583333,2.436666667
20110726,50.16666667,22.79166667,27.95833333,999.7083333,8.009166667
20110727,63.95833333,23.375,26.25,1002.125,13.52041667
20110728,202.9166667,25.33333333,27.875,1004.875,22.88875
20110729,140.9166667,23.625,24.91666667,1005.958333,8.214166667
20110730,40.875,21.91666667,25.875,1001.708333,8.71625
20110731,63.9047619,22.625,28.16666667,1002.916667,6.778333333
20110801,0,25.16666667,28,1004.25,7.974583333
20110802,0,20,27.58333333,1007.083333,22.74083333
20110803,61.08333333,20.41666667,25.54166667,1005.166667,25.77791667
20110804,104.3913043,21.79166667,26.5,1004.541667,17.58291667
20110805,150.5,23,26.66666667,1006.166667,15.66916667
20110806,113,22.04166667,25.41666667,1006.375,28.75458333
20110807,105,23.20833333,26.41666667,1006.166667,14.00708333
20110808,100.5,23.08333333,28.5,1000.958333,9.932083333
20110809,173.9090909,24.125,27.45833333,1003.458333,8.197916667
20110810,60.66666667,21.25,27.70833333,1007,8.16125
20110811,99.04545455,23.66666667,28.45833333,1005.416667,8.664583333
20110812,133.75,24.08333333,28.375,1002.875,11.19666667
20110813,120.625,24.375,27.625,1000.416667,30.06083333
20110814,104.2083333,24.75,26,1001.875,8.385
20110815,119.0833333,23.75,24.79166667,1002,6.801666667
20110816,15.41666667,20.16666667,27.16666667,1003.625,11.9375
20110817,51.20833333,21.16666667,24.375,1007.333333,11.39875
20110818,20.125,18.375,25.41666667,1010.25,11.23375
20110819,58.33333333,19.95833333,24.875,1012.041667,18.39833333
20110820,77.75,20.16666667,25,1011.916667,14.75208333
20110821,83.90909091,20.5,25.33333333,1010.5,5.995833333
20110822,105.5454545,19.33333333,25.125,1010.916667,5.099166667
20110823,130,19.58333333,24.625,1011.958333,3.632083333
20110824,105.1333333,20,23.83333333,1011.833333,5.645
20110825,99.29166667,20.25,22.25,1014.083333,4.695
20110826,91,20.75,22.91666667,1015.375,13.55625
20110827,90.125,19.375,22.75,1013.208333,7.879583333
20110828,86.25,18.91666667,23.25,1009.833333,4.562916667
20110829,121.3043478,20.25,24.25,1009.041667,5.810833333
20110830,164.9166667,22.375,25.95833333,1008.333333,5.045416667
20110831,235.1666667,23.625,26.33333333,1005.125,2.100833333
20110901,38.91666667,16.66666667,23.66666667,1010.583333,14.70958333
20110902,55.20833333,17.16666667,23.16666667,1009.583333,11.37583333
20110903,84.54166667,19.125,23.25,1012.75,12.14125
20110904,91.45833333,17.33333333,23.75,1013.208333,4.841666667
20110905,90.375,16.875,22.625,1013.125,12.23625
20110906,112.25,17.08333333,23.33333333,1009.833333,13.55875
20110907,163.2083333,18.33333333,22.875,1005.958333,22.67583333
20110908,38.20833333,15.58333333,18.83333333,1012.333333,6.349583333
20110909,21.29166667,9.958333333,19.45833333,1020.083333,7.26375
20110910,21.625,12.875,14.70833333,1023.583333,10.95375
20110911,43.45833333,14.08333333,17.625,1019.125,6.409166667
20110912,120.5833333,14.91666667,16.70833333,1015.875,11.36125
20110913,120.0416667,17.83333333,20,1012.291667,20.88958333
20110914,155.9166667,18.08333333,20.79166667,1010.083333,3.77875
20110915,156.1666667,18.04166667,21.16666667,1009.833333,3.780833333
20110916,23.16666667,13.04166667,19.29166667,1014.375,10.43208333
20110917,17.91666667,3.833333333,17.04166667,1019.708333,5.977916667
20110918,21.5,2.541666667,14.91666667,1025.5,8.360416667
20110919,28.70833333,4.833333333,15.45833333,1023.333333,15.64791667
20110920,37,5.208333333,16.66666667,1019.291667,13.13375
20110921,39.5,5.916666667,17.66666667,1015,6.445416667
20110922,50.16666667,6.416666667,18.375,1014.75,12.96291667
20110923,116.4166667,10.41666667,18.5,1015.625,8.02625
20110924,148.3333333,12.375,19.33333333,1013.916667,5.6425
20110925,260.3333333,14.625,18.625,1016.25,3.77625
20110926,217.5652174,13.5,19.45833333,1017.791667,12.42041667
20110927,216.5416667,13.70833333,19.04166667,1016.5,10.82166667
20110928,289.125,16.125,18.29166667,1014.208333,2.117083333
20110929,58.75,2.375,18.29166667,1018.083333,56.75708333
20110930,25,-1.041666667,14.04166667,1024.541667,14.17208333
20111001,41.5,1.083333333,14.70833333,1025.125,8.777083333
20111002,23.66666667,-0.583333333,12.91666667,1030.541667,4.807916667
20111003,39.53846154,1.375,13,1026.833333,14.76875
20111004,0,7.541666667,13.08333333,1019.708333,2.6625
20111005,0,9.958333333,16.625,1013.541667,5.94
20111006,0,1.375,15.375,1018.458333,6.05375
20111007,146.25,8.375,13.79166667,1019.166667,7.631666667
20111008,189.5,11.91666667,15.625,1017.875,5.288333333
20111009,359.4583333,14.375,18.79166667,1018.416667,7.41375
20111010,80.16666667,7.5,17.375,1025,4.730416667
20111011,111.375,11.45833333,17.54166667,1023.458333,6.089583333
20111012,229.0869565,13.20833333,17.16666667,1017.208333,2.60375
20111013,100.0416667,11.5,17.20833333,1011.458333,7.714166667
20111014,13.20833333,1.583333333,15.70833333,1011.041667,21.43875
20111015,14.33333333,2.916666667,15.41666667,1009.208333,86.62833333
20111016,15.91666667,1.125,16.91666667,1013.083333,21.785
20111017,30.375,1.333333333,12.08333333,1022.541667,3.667916667
20111018,91.08333333,7.166666667,12.125,1024.166667,2.957916667
20111019,171.75,9.791666667,12.45833333,1021.791667,6.946666667
20111020,287.2083333,11.66666667,13.25,1020.5,2.86625
20111021,252.5,10.75,13.25,1019.708333,2.265416667
20111022,314.2083333,11.375,13.54166667,1017.333333,3.27875
20111023,192.0416667,6.791666667,10.45833333,1021.25,10.97041667
20111024,16.91304348,-2.791666667,7.5,1028.375,5.7575
20111025,23.05882353,-2.958333333,7.458333333,1029.625,7.579166667
20111026,123.0588235,3.541666667,7.458333333,1024.541667,1.544583333
20111027,205.5833333,5,8.958333333,1023.041667,4.07625
20111028,170.5652174,3.958333333,9.5,1024.25,2.883333333
20111029,231.4166667,6.291666667,8.708333333,1021.583333,8.139583333
20111030,285.7916667,7.375,8.833333333,1021.291667,7.565
20111031,246.25,10.91666667,12.66666667,1022.75,3.4975
20111101,206.4090909,11,12.91666667,1023.25,7.52125
20111102,41.375,2.958333333,10.58333333,1027.916667,22.605
20111103,67.16666667,6.333333333,12.25,1026.416667,1.672083333
20111104,99.25,7.666666667,13.25,1022.958333,3.59375
20111105,29.875,4.5,11.41666667,1026.875,17.02291667
20111106,65.16666667,3.125,9.583333333,1027.666667,2.643333333
20111107,57.45833333,1.375,9,1027.666667,7.843333333
20111108,55.375,2.5,11.16666667,1026.791667,8.9225
20111109,37.20833333,-1.666666667,8.041666667,1025.375,7.727083333
20111110,65.91666667,-2.791666667,7.208333333,1019.291667,8.90375
20111111,150.0416667,0.708333333,6.291666667,1014.875,2.24875
20111112,57.33333333,-5.958333333,11.08333333,1017.958333,23.74458333
20111113,26.79166667,-11.70833333,5.375,1025.166667,21.00791667
20111114,143.0416667,-6.625,3.75,1025.458333,1.86
20111115,208.25,-0.083333333,4.041666667,1026.833333,2.53
20111116,221.7727273,4,7.166666667,1026.75,3.276666667
20111117,121.2916667,5.916666667,6.916666667,1020.75,7.432916667
20111118,86.16666667,4.666666667,9.583333333,1015.416667,13.50833333
20111119,23.5,-8.166666667,4.333333333,1023.5,76.11916667
20111120,53.08333333,-9.333333333,0.625,1029.916667,24.665
20111121,137.5833333,-4,1.583333333,1028.958333,3.911666667
20111122,167.2083333,-5.916666667,4.125,1022.666667,32.76
20111123,19.45833333,-14.75,0.833333333,1032.041667,162.9691667
20111124,177.7083333,-7.75,-2.458333333,1027.791667,1.599166667
20111125,213.3333333,-5.75,-0.958333333,1028.208333,6.794166667
20111126,247.0833333,-4.041666667,1.5,1021.333333,12.18333333
20111127,225.7916667,-3.166666667,2.708333333,1020.791667,6.315416667
20111128,138.625,-2.333333333,4.875,1025.833333,13.09458333
20111129,63.625,-8.333333333,1.916666667,1033.291667,4.657083333
20111130,99.04347826,-11.04166667,0.708333333,1037.375,5.548333333
20111201,158.0416667,-7.416666667,-1.833333333,1031.416667,2.69625
20111202,320.625,-2.041666667,-1.041666667,1023.416667,2.510833333
20111203,125.5,-7.041666667,-0.583333333,1025.75,5.272083333
20111204,259.2916667,-4.541666667,-2.208333333,1028.791667,4.040416667
20111205,320.4583333,-1.875,-1.333333333,1031.791667,2.379166667
20111206,239.2916667,-0.5,0.291666667,1031.166667,5.27125
20111207,127.5833333,-6.916666667,0.916666667,1033.416667,37.58958333
20111208,11.04166667,-17.45833333,-3.75,1039.708333,84.64708333
20111209,18.20833333,-16.66666667,-3.625,1036.916667,63.715
20111210,34.29166667,-14,0.125,1029,111.8295833
20111211,84.66666667,-9.583333333,2.125,1026.083333,17.76791667
20111212,48.08333333,-7.833333333,1.666666667,1029.625,10.87916667
20111213,159.6666667,-2.208333333,0.375,1024.583333,3.47875
20111214,14.45833333,-17.25,-1.791666667,1033.25,113.1125
20111215,14.54166667,-18.91666667,-4.375,1036.625,84.68291667
20111216,23.04166667,-21.58333333,-6.208333333,1038.458333,154.3016667
20111217,106.9583333,-17.16666667,-5.791666667,1033.541667,5.7025
20111218,54.08333333,-17.58333333,-3.041666667,1033.208333,10.76375
20111219,57.75,-18.41666667,-2.333333333,1031.041667,4.69
20111220,87.91666667,-15.08333333,-2.75,1028.75,10.0975
20111221,24.52173913,-17.95833333,-1.958333333,1029.791667,37.78708333
20111222,27.25,-17.66666667,-2.125,1031.958333,31.68
20111223,58.125,-15.20833333,-2.458333333,1026.333333,12.01333333
20111224,39.41666667,-15.875,-1.916666667,1027.458333,14.00666667
20111225,86.79166667,-14.125,-3.583333333,1032.041667,2.73875
20111226,135.4166667,-12.20833333,-4.916666667,1036.083333,2.847083333
20111227,198.625,-10.29166667,-4.166666667,1030.916667,6.01875
20111228,171.7916667,-9.666666667,-2.625,1031.5,14.3775
20111229,61.375,-10.58333333,-4.708333333,1037.958333,22.58125
20111230,132.7916667,-8.75,-4.083333333,1033.541667,5.585833333
20111231,159,-11.79166667,-3.666666667,1029,11.08333333
20120101,78.95833333,-14.95833333,-3.375,1033,14.15333333
20120102,67.58333333,-13.25,-2.708333333,1028.875,33.84583333
20120103,14.79166667,-19.45833333,-3.916666667,1032.375,220.1466667
20120104,30.66666667,-19.54166667,-4.458333333,1034.208333,88.25166667
20120105,113.0833333,-17.45833333,-6.125,1029.208333,5.215416667
20120106,119.5,-13.54166667,-5.375,1037.083333,13.00666667
20120107,112.75,-7.166666667,-4.5,1037.875,22.90458333
20120108,165.5416667,-7.833333333,-4.125,1032.708333,3.798333333
20120109,173.5416667,-11.625,-5.291666667,1031.541667,4.765
20120110,246.3333333,-13.25,-3.625,1033.291667,26.135
20120111,50.91666667,-16.79166667,-5.458333333,1036.875,11.36083333
20120112,155.25,-14.79166667,-5.166666667,1026.25,4.990416667
20120113,59.20833333,-13.875,-2.375,1027.375,19.96833333
20120114,92,-14.95833333,-2.75,1025.833333,4.674166667
20120115,0,-12.33333333,-3.875,1023.333333,2.195416667
20120116,0,-9.75,-4.666666667,1020.75,3.482916667
20120117,327.25,-7,-2.083333333,1022.541667,2.25125
20120118,397.9583333,-6.416666667,-2.833333333,1025.583333,6.179166667
20120119,426.7916667,-6.666666667,-2.416666667,1028.75,3.623333333
20120120,58.66666667,-18.875,-3.458333333,1035.041667,59.28833333
20120121,15.45833333,-25.70833333,-8.291666667,1037.25,71.3875
20120122,48.04166667,-24.83333333,-9.291666667,1034.791667,8.084166667
20120123,199.875,-23.08333333,-8.291666667,1028.708333,22.50166667
20120124,21.375,-22.45833333,-5.833333333,1027.625,26.9475
20120125,61.5,-20.54166667,-6.25,1022.916667,6.384583333
20120126,109.75,-17.91666667,-5.541666667,1020.791667,3.370416667
20120127,73.625,-17.625,-3.875,1026.625,8.324583333
20120128,86.75,-10.45833333,-5.375,1030.333333,2.657083333
20120129,46.58333333,-18.83333333,-4.916666667,1033.833333,6.070416667
20120130,117.9166667,-10.45833333,-6.416666667,1030.666667,7.913333333
20120131,76.375,-18.33333333,-4.833333333,1024.916667,31.99875
20120201,18.54166667,-25.625,-8.625,1035.791667,14.695
20120202,28.20833333,-24.375,-7.375,1036.75,24.61583333
20120203,71.04166667,-23.16666667,-6.041666667,1025.041667,13.68916667
20120204,35.25,-22.54166667,-3.583333333,1026,9.573333333
20120205,127.875,-13.58333333,-1.875,1019,3.612083333
20120206,79.79166667,-21.375,-4.541666667,1026.5,98.73291667
20120207,18.04166667,-25.375,-7.208333333,1031.375,127.8966667
20120208,14.83333333,-22.91666667,-4.541666667,1026.583333,54.68125
20120209,47.54166667,-19.66666667,-4,1025.875,7.357916667
20120210,25.70833333,-20.91666667,-1,1028.958333,25.07583333
20120211,87.79166667,-19,-2.333333333,1027.291667,12.34916667
20120212,106.5416667,-9.25,-3.25,1027.041667,4.429166667
20120213,203.5416667,-9.5,-2.041666667,1022.916667,3.8725
20120214,112.7916667,-17.33333333,-1.375,1026.75,6.721666667
20120215,112.0416667,-10.83333333,-3.25,1028.75,5.307916667
20120216,13.58333333,-20.41666667,-2.083333333,1029.833333,72.73833333
20120217,13.75,-21.83333333,-4,1032.541667,229.6025
20120218,32.41666667,-21.33333333,-2.875,1031.083333,40.34375
20120219,70.04166667,-19.95833333,-1.75,1024.083333,4.655416667
20120220,145.0833333,-16.5,-1.083333333,1020.583333,6.705833333
20120221,117.3333333,-10.83333333,-0.958333333,1020.083333,3.930416667
20120222,167.7916667,-5.583333333,0.708333333,1015.583333,4.487083333
20120223,23.45833333,-16.25,0.041666667,1026,15.40541667
20120224,96.04166667,-11.04166667,-0.416666667,1024.083333,12.20041667
20120225,22.58333333,-18.79166667,-0.708333333,1030.791667,37.36125
20120226,58.91666667,-17,-0.166666667,1028.791667,6.093333333
20120227,189.9583333,-9.333333333,-0.333333333,1024.541667,10.09291667
20120228,208.5833333,-8.375,0.833333333,1020.458333,13.68833333
20120229,221.1111111,-6.375,1,1020.458333,6.44375
20120301,253.1666667,-3.083333333,0.833333333,1023.458333,3.48125
20120302,127.1666667,-0.666666667,0.666666667,1027.208333,15.21958333
20120303,94.09090909,-5.875,0.333333333,1028.541667,29.7275
20120304,127.875,-7.916666667,0.5,1022.041667,6.663333333
20120305,172.625,-6.333333333,-0.458333333,1013.625,4.005833333
20120306,21.25,-14.83333333,4.75,1015.875,95.03833333
20120307,20,-14.79166667,4.833333333,1021.791667,45.24458333
20120308,17.33333333,-19.875,-0.5,1029.833333,21.29041667
20120309,90.125,-11.125,-0.041666667,1026.541667,14.47125
20120310,39.25,-16.20833333,0.666666667,1026.416667,65.63666667
20120311,20.91666667,-21.91666667,0.125,1032.791667,172.1541667
20120312,71.95833333,-16.83333333,1.208333333,1026.625,7.488333333
20120313,116.4583333,-12.5,4.833333333,1019.541667,9.572083333
20120314,29.95652174,-15.83333333,6.666666667,1024.875,19.22041667
20120315,96.58333333,-7.25,3.791666667,1023.916667,11.86458333
20120316,269.75,3.333333333,6,1013.083333,7.173333333
20120317,202.625,2.958333333,3.25,1013.541667,20.74958333
20120318,44.08333333,-4.416666667,1.625,1026.291667,14.53
20120319,99.45833333,-2.541666667,3.125,1025.583333,5.473333333
20120320,132.9583333,-2.458333333,4.75,1023.958333,12.905
20120321,275.125,1.125,5.708333333,1019.958333,14.37625
20120322,172.75,-1.166666667,8.083333333,1021.333333,12.28875
20120323,31.91666667,-6.041666667,7.166666667,1015.208333,49.73083333
20120324,18.70833333,-12.25,9.375,1018.791667,62.05875
20120325,40.41666667,-9.958333333,8.375,1023,9.385833333
20120326,153.625,-3.791666667,9.208333333,1018.708333,3.575416667
20120327,116.9166667,-5.708333333,13.79166667,1020.083333,18.55375
20120328,49.16666667,-5.625,14.29166667,1023.458333,25.985
20120329,47.75,-6,15.29166667,1013.791667,38.98208333
20120330,15.79166667,-13.66666667,10.16666667,1021.375,210.7220833
20120331,26.54166667,-13.875,8.833333333,1019.083333,17.11541667
20120401,57.04166667,-7.166666667,7.375,1017.041667,34.41916667
20120402,42.25,-6.458333333,8.375,1015.416667,7.13375
20120403,21.29166667,-14.125,12.625,1015.458333,25.165
20120404,16.625,-14.33333333,15.20833333,1011.25,45.22375
20120405,16.375,-13.25,13.66666667,1015.708333,94.93416667
20120406,29.625,-6.416666667,13.45833333,1017.333333,7.91625
20120407,74,-5.25,10.875,1015.875,6.965
20120408,54.04166667,-11.5,17.79166667,1014.375,40.4775
20120409,123.0833333,0.916666667,18.20833333,1012.375,28.02208333
20120410,63.70833333,8.333333333,17.91666667,1009,33.3825
20120411,19.25,-8,14.79166667,1014.875,31.16208333
20120412,32.25,-7.583333333,18.66666667,1008.208333,18.84875
20120413,54.29166667,0.041666667,18.66666667,1007.083333,23.99291667
20120414,58.875,-0.125,21.375,1005.208333,33.32041667
20120415,74.45833333,3.75,19.04166667,1008.083333,27.36166667
20120416,32.45833333,-4.125,15.91666667,1016.958333,15.88791667
20120417,120.9166667,4.791666667,18.25,1008.708333,43.0025
20120418,157.7916667,12.125,18.125,1007.875,63.38708333
20120419,110.875,10,14,1011.875,7.190416667
20120420,145.9166667,11.66666667,13.375,1016.25,14.63375
20120421,167,10.66666667,13.41666667,1011.041667,7.542083333
20120422,167.3333333,11.16666667,16.625,1003.5,7.73125
20120423,251.9166667,13.875,18.95833333,1002.75,6.594583333
20120424,97.875,13.70833333,15.58333333,1005.416667,25.16166667
20120425,19.54166667,-3.083333333,14.45833333,1007.75,113.5475
20120426,73.45833333,3.916666667,13.66666667,1002.125,3.500416667
20120427,78.91304348,-2.666666667,18.25,1000.333333,61.25416667
20120428,110.2083333,-7.916666667,15.08333333,1011.958333,15.43833333
20120429,179.5416667,0.875,15,1012.041667,15.01416667
20120430,174.2916667,11.66666667,15.45833333,1009.708333,6.35125
20120501,184.125,12.125,18.54166667,1011.791667,19.1125
20120502,98.45833333,9.5,21.875,1007.791667,5.175416667
20120503,71.16666667,8.041666667,23.66666667,1007.625,6.760416667
20120504,118.5652174,11.375,24.08333333,1006.416667,9.125416667
20120505,96.20833333,3.833333333,23.5,1009.125,10.22458333
20120506,106.1666667,8.708333333,22.375,1004.208333,19.35041667
20120507,87.20833333,5.75,21.25,1004.25,4.525416667
20120508,83.79166667,6.166666667,22.54166667,1007.583333,7.28625
20120509,110.375,7.291666667,21.20833333,1012.666667,15.7225
20120510,177.25,12.58333333,22.875,1010.833333,9.650833333
20120511,157.625,14.20833333,19.5,1011.333333,8.084166667
20120512,104.875,12.54166667,18.33333333,1010.208333,10.29708333
20120513,136.7083333,13.125,18.04166667,1007.375,64.85416667
20120514,46.375,-0.083333333,19.125,1007.75,22.2475
20120515,33.875,-2.041666667,20.25,1004.958333,43.42208333
20120516,28.375,-0.875,22.58333333,1002.5,83.505
20120517,56.125,6.5,22.04166667,1005.5,41.325
20120518,92.16666667,11.41666667,22.79166667,1006.583333,5.998333333
20120519,155.65,16.83333333,24.91666667,1008.125,11.01541667
20120520,0,15.70833333,20.33333333,1014.041667,9.855416667
20120521,145.1666667,15.70833333,21.33333333,1014.125,7.226666667
20120522,90.125,14.54166667,23.91666667,1009.916667,18.82583333
20120523,32.95833333,1.333333333,23,1010.916667,11.06333333
20120524,35.18181818,1.75,21.70833333,1010.666667,4.06
20120525,53.83333333,5.916666667,21.70833333,1009.375,7.18625
20120526,80.54166667,9.208333333,24,1004.833333,19.43166667
20120527,114.2083333,12.79166667,24.25,1006.583333,28.81583333
20120528,128.3181818,13.125,25.79166667,1011.458333,11.73625
20120529,70.625,13.20833333,22.79166667,1011,21.4975
20120530,13.5,6.25,20.91666667,1015.708333,9.18
20120531,65.70833333,9.75,19.54166667,1016.958333,6.350833333
20120601,76.58333333,14.04166667,18.83333333,1012.75,6.611666667
20120602,126.4166667,14.66666667,22.04166667,1009.75,22.61625
